0.10318954442002469,155.29333953528217,
1.062907841082308,124.52889830876536,
21.20148178905237,10359.695267126797,
443.90394538040647,3.340552674801467,
0.14673315688650237,95.2712725100747,
12.43850817106152,9.777947077328546,
354.3183648144601,291.9488983492609,
0.27948507231423736,8.594789697712779,
455.0791624366872,14806.072724278734,
621.1523926176797,620.796089402114,
700.840167122117,700.8305439127831,
20321556.688061517,21271416.660088815,
1300.715558445814,1300.6275327889377,
1540.0480147208707,1539.3084563481823,
8754533.272144686,9227941.795692222,
4094.9168275329644,4126.939198504904,
521.2020891936256,521.2051322482124,
15053.315338805876,1622.68038341711,
55663.362754124944,10314648.401744347,
